job,date,maxsal,minsal
Engineer,2002-5-23,740,508
Engineer,2002-5-24,847,419
Engineer,2002-5-25,857,519
Engineer,2002-5-26,892,419
Engineer,2002-5-27,809,405
Engineer,2002-5-28,753,426
Engineer,2002-5-29,810,437
Engineer,2002-5-30,777,428
Engineer,2002-5-31,830,603
Engineer,2002-6-1,619,303
Engineer,2002-6-2,572,287
Engineer,2002-6-3,619,297
Engineer,2002-6-4,578,277
Engineer,2002-6-5,649,292
Engineer,2002-6-6,628,275
Engineer,2002-6-7,613,346
Engineer,2002-6-8,486,275
Engineer,2002-6-9,552,315
Engineer,2002-6-10,580,290
Engineer,2002-6-11,634,363
Engineer,2002-6-12,643,303
Engineer,2002-6-13,549,302
Engineer,2002-6-14,614,287
Engineer,2002-6-15,587,306
Engineer,2002-6-16,464,329
Engineer,2002-6-17,498,288
Engineer,2002-6-18,545,293
Engineer,2002-6-19,641,388
Engineer,2002-6-20,529,277
Engineer,2002-6-21,581,316
Engineer,2002-6-22,568,290
Engineer,2002-6-23,554,288
Engineer,2002-6-24,573,294
Engineer,2002-6-25,571,290
Engineer,2002-6-26,600,308
Engineer,2002-6-27,587,306
Engineer,2002-6-28,549,278
Engineer,2002-6-29,644,356
Engineer,2002-6-30,628,352
Engineer,2002-7-1,723,368
Engineer,2002-7-2,696,406
Engineer,2002-7-3,821,401
Engineer,2002-7-4,683,376
Engineer,2002-7-5,758,401
Engineer,2002-7-6,696,382
Engineer,2002-7-7,807,406
Engineer,2002-7-8,745,350
Engineer,2002-7-9,825,371
Engineer,2002-7-10,760,396
Engineer,2002-7-11,785,381
Engineer,2002-7-12,795,373
Engineer,2002-7-13,777,424
Engineer,2002-7-14,793,370
Engineer,2002-7-15,819,431
Engineer,2002-7-16,775,359
Engineer,2002-7-17,767,421
Engineer,2002-7-18,776,363
Engineer,2002-7-19,766,374
Engineer,2002-7-20,737,364
Engineer,2002-7-21,802,368
Engineer,2002-7-22,796,536
Engineer,2002-7-23,676,356
Engineer,2002-7-24,771,373
Engineer,2002-7-25,811,433
Engineer,2002-7-26,807,350
Engineer,2002-7-27,798,352
Engineer,2002-7-28,748,359
Engineer,2002-7-29,765,418
Engineer,2002-7-30,742,354
Engineer,2002-7-31,716,414
Engineer,2002-8-1,672,424
Engineer,2002-8-2,647,364
Engineer,2002-8-3,686,466
Engineer,2002-8-4,739,411
Engineer,2002-8-5,772,351
Engineer,2002-8-6,734,420
Engineer,2002-8-7,695,412
Engineer,2002-8-8,644,373
Engineer,2002-8-9,816,404
Engineer,2002-8-10,698,368
Engineer,2002-8-11,624,361
Engineer,2002-8-12,785,355
Engineer,2002-8-13,742,389
Engineer,2002-8-14,653,352
Engineer,2002-8-15,822,399
Engineer,2002-8-16,777,356
Engineer,2002-8-17,718,419
Engineer,2002-8-18,809,455
Engineer,2002-8-19,742,462
Engineer,2002-8-20,786,355
Engineer,2002-8-21,751,436
Engineer,2002-8-22,763,449
Engineer,2002-8-23,695,396
Engineer,2002-8-24,770,357
Engineer,2002-8-25,791,429
Engineer,2002-8-26,763,394
Engineer,2002-8-27,809,356
Engineer,2002-8-28,676,393
Engineer,2002-8-29,744,400
Engineer,2002-8-30,765,360
Engineer,2002-8-31,749,368
Engineer,2002-9-1,602,293
Engineer,2002-9-2,631,333
Engineer,2002-9-3,628,311
Engineer,2002-9-4,589,390
Engineer,2002-9-5,642,370
Engineer,2002-9-6,602,284
Engineer,2002-9-7,645,280
Engineer,2002-9-8,589,433
Engineer,2002-9-9,624,291
Engineer,2002-9-10,624,286
Engineer,2002-9-11,578,275
Engineer,2002-9-12,492,344
Engineer,2002-9-13,615,320
Engineer,2002-9-14,542,336
Engineer,2002-9-15,578,294
Engineer,2002-9-16,518,298
Engineer,2002-9-17,511,287
Engineer,2002-9-18,602,297
Engineer,2002-9-19,541,279
Engineer,2002-9-20,583,306
Engineer,2002-9-21,603,304
Engineer,2002-9-22,638,283
Engineer,2002-9-23,564,316
Engineer,2002-9-24,559,293
Engineer,2002-9-25,624,286
Engineer,2002-9-26,581,320
Engineer,2002-9-27,590,276
Engineer,2002-9-28,545,319
Engineer,2002-9-29,575,283
Engineer,2002-9-30,552,337
Engineer,2002-10-1,490,284
Engineer,2002-10-2,639,347
Engineer,2002-10-3,469,287
Engineer,2002-10-4,545,340
Engineer,2002-10-5,603,345
Engineer,2002-10-6,596,282
Engineer,2002-10-7,551,314
Engineer,2002-10-8,525,287
Engineer,2002-10-9,596,378
Engineer,2002-10-10,625,394
Engineer,2002-10-11,641,311
Engineer,2002-10-12,622,310
Engineer,2002-10-13,611,284
Engineer,2002-10-14,591,334
Engineer,2002-10-15,567,300
Engineer,2002-10-16,587,301
Engineer,2002-10-17,557,303
Engineer,2002-10-18,572,303
Engineer,2002-10-19,633,290
Engineer,2002-10-20,529,330
Engineer,2002-10-21,618,339
Engineer,2002-10-22,586,302
Engineer,2002-10-23,583,298
Engineer,2002-10-24,597,292
Engineer,2002-10-25,587,279
Engineer,2002-10-26,620,325
Engineer,2002-10-27,590,329
Engineer,2002-10-28,589,279
Engineer,2002-10-29,582,318
Engineer,2002-10-30,623,336
Engineer,2002-10-31,550,286
Engineer,2002-11-1,632,367
Engineer,2002-11-2,587,283
Engineer,2002-11-3,543,382
Engineer,2002-11-4,529,286
Engineer,2002-11-5,559,276
Engineer,2002-11-6,636,336
Engineer,2002-11-7,638,377
Engineer,2002-11-8,612,281
Engineer,2002-11-9,620,289
Engineer,2002-11-10,491,275
Engineer,2002-11-11,457,288
Engineer,2002-11-12,611,349
Engineer,2002-11-13,572,312
Engineer,2002-11-14,623,339
Engineer,2002-11-15,616,309
Engineer,2002-11-16,629,314
Engineer,2002-11-17,603,431
Engineer,2002-11-18,557,342
Engineer,2002-11-19,613,337
Engineer,2002-11-20,581,297
Engineer,2002-11-21,596,314
Engineer,2002-11-22,614,281
Engineer,2002-11-23,640,363
Engineer,2002-11-24,530,316
Engineer,2002-11-25,551,323
Engineer,2002-11-26,597,308
Engineer,2002-11-27,607,382
Engineer,2002-11-28,584,311
Engineer,2002-11-29,646,297
Engineer,2002-11-30,485,338
Engineer,2002-12-1,624,284
Engineer,2002-12-2,541,304
Engineer,2002-12-3,517,277
Engineer,2002-12-4,614,281
Engineer,2002-12-5,587,391
Engineer,2002-12-6,583,349
Engineer,2002-12-7,482,318
Engineer,2002-12-8,641,286
Engineer,2002-12-9,628,298
Engineer,2002-12-10,642,295
Engineer,2002-12-11,527,308
Engineer,2002-12-12,507,306
Engineer,2002-12-13,559,294
Engineer,2002-12-14,616,297
Engineer,2002-12-15,621,292
Engineer,2002-12-16,567,282
Engineer,2002-12-17,622,339
Engineer,2002-12-18,610,294
Engineer,2002-12-19,641,312
Engineer,2002-12-20,509,322
Engineer,2002-12-21,633,276
Engineer,2002-12-22,464,281
Engineer,2002-12-23,546,281
Engineer,2002-12-24,583,329
Engineer,2002-12-25,587,294
Engineer,2002-12-26,638,286
Engineer,2002-12-27,577,283
Engineer,2002-12-28,598,298
Engineer,2002-12-29,488,293
Engineer,2002-12-30,528,285
Engineer,2002-12-31,603,302
Engineer,2003-1-1,578,389
Engineer,2003-1-2,639,291
Engineer,2003-1-3,627,279
Engineer,2003-1-4,652,277
Engineer,2003-1-5,653,289
Engineer,2003-1-6,480,282
Engineer,2003-1-7,614,314
Engineer,2003-1-8,650,278
Engineer,2003-1-9,628,364
Engineer,2003-1-10,645,309
Engineer,2003-1-11,594,282
Engineer,2003-1-12,610,311
Engineer,2003-1-13,592,314
Engineer,2003-1-14,602,279
Engineer,2003-1-15,611,293
Engineer,2003-1-16,629,312
Engineer,2003-1-17,635,290
Engineer,2003-1-18,631,304
Engineer,2003-1-19,634,304
Engineer,2003-1-20,660,286
Engineer,2003-1-21,625,336
Engineer,2003-1-22,618,295
Engineer,2003-1-23,644,276
Engineer,2003-1-24,623,309
Engineer,2003-1-25,652,300
Engineer,2003-1-26,616,276
Engineer,2003-1-27,653,333
Engineer,2003-1-28,553,317
Engineer,2003-1-29,561,278
Engineer,2003-1-30,601,334
Engineer,2003-1-31,621,281
Engineer,2003-2-1,651,368
Engineer,2003-2-2,657,313
Engineer,2003-2-3,601,351
Engineer,2003-2-4,653,340
Engineer,2003-2-5,645,492
Engineer,2003-2-6,632,301
Engineer,2003-2-7,639,298
Engineer,2003-2-8,545,278
Engineer,2003-2-9,619,306
Engineer,2003-2-10,636,358
Engineer,2003-2-11,644,346
Engineer,2003-2-12,608,282
Engineer,2003-2-13,583,275
Engineer,2003-2-14,516,285
Engineer,2003-2-15,639,279
Engineer,2003-2-16,617,331
Engineer,2003-2-17,644,300
Engineer,2003-2-18,616,330
Engineer,2003-2-19,595,276
Engineer,2003-2-20,658,293
Engineer,2003-2-21,622,288
Engineer,2003-2-22,644,277
Engineer,2003-2-23,549,292
Engineer,2003-2-24,558,310
Engineer,2003-2-25,632,420
Engineer,2003-2-26,651,362
Engineer,2003-2-27,534,301
Engineer,2003-2-28,607,314
Engineer,2003-3-1,929,417
Engineer,2003-3-2,941,548
Engineer,2003-3-3,890,468
Engineer,2003-3-4,957,423
Engineer,2003-3-5,948,412
Engineer,2003-3-6,884,424
Engineer,2003-3-7,863,406
Engineer,2003-3-8,945,432
Engineer,2003-3-9,954,503
Engineer,2003-3-10,928,439
Engineer,2003-3-11,848,411
Engineer,2003-3-12,943,453
Engineer,2003-3-13,897,406
Engineer,2003-3-14,882,455
Engineer,2003-3-15,867,580
Engineer,2003-3-16,950,404
Engineer,2003-3-17,956,516
Engineer,2003-3-18,926,436
Engineer,2003-3-19,948,403
Engineer,2003-3-20,872,532
Engineer,2003-3-21,874,448
Engineer,2003-3-22,939,440
Engineer,2003-3-23,954,473
Engineer,2003-3-24,907,409
Engineer,2003-3-25,948,492
Engineer,2003-3-26,930,444
Engineer,2003-3-27,921,435
Engineer,2003-3-28,838,484
Engineer,2003-3-29,951,439
Engineer,2003-3-30,955,464
Engineer,2003-3-31,851,414
Engineer,2003-4-1,652,327
Engineer,2003-4-2,613,310
Engineer,2003-4-3,646,285
Engineer,2003-4-4,634,313
Engineer,2003-4-5,599,279
Engineer,2003-4-6,627,355
Engineer,2003-4-7,632,421
Engineer,2003-4-8,657,299
Engineer,2003-4-9,657,299
Engineer,2003-4-10,624,292
Engineer,2003-4-11,618,277
Engineer,2003-4-12,651,333
Engineer,2003-4-13,635,312
Engineer,2003-4-14,597,286
Engineer,2003-4-15,622,294
Engineer,2003-4-16,595,287
Engineer,2003-4-17,596,291
Engineer,2003-4-18,637,392
Engineer,2003-4-19,591,303
Engineer,2003-4-20,588,334
Engineer,2003-4-21,647,327
Engineer,2003-4-22,642,306
Engineer,2003-4-23,630,335
Engineer,2003-4-24,639,432
Engineer,2003-4-25,642,295
Engineer,2003-4-26,596,372
Engineer,2003-4-27,641,279
Engineer,2003-4-28,623,300
Engineer,2003-4-29,610,289
Engineer,2003-4-30,657,297
Engineer,2003-5-1,915,401
Engineer,2003-5-2,912,400
Engineer,2003-5-3,932,550
Engineer,2003-5-4,832,416
Engineer,2003-5-5,798,468
Engineer,2003-5-6,911,441
Engineer,2003-5-7,954,404
Engineer,2003-5-8,916,403
Engineer,2003-5-9,880,454
Engineer,2003-5-10,864,445
Engineer,2003-5-11,902,527
Engineer,2003-5-12,958,499
Engineer,2003-5-13,952,452
Engineer,2003-5-14,921,575
Engineer,2003-5-15,936,491
Engineer,2003-5-16,887,512
Engineer,2003-5-17,952,525
Engineer,2003-5-18,903,429
Engineer,2003-5-19,944,498
Engineer,2003-5-20,948,507
Engineer,2003-5-21,805,444
Engineer,2003-5-22,921,406
Engineer,2003-5-23,953,470
Engineer,2003-5-24,950,518
Engineer,2003-5-25,948,410
Engineer,2003-5-26,920,660
Engineer,2003-5-27,952,434
Engineer,2003-5-28,940,424
Engineer,2003-5-29,956,406
Engineer,2003-5-30,888,477
Engineer,2003-5-31,875,444
Engineer,2003-6-1,644,416
Engineer,2003-6-2,631,325
Engineer,2003-6-3,627,322
Engineer,2003-6-4,606,278
Engineer,2003-6-5,655,289
Engineer,2003-6-6,646,349
Engineer,2003-6-7,650,324
Engineer,2003-6-8,657,371
Engineer,2003-6-9,628,338
Engineer,2003-6-10,647,284
Engineer,2003-6-11,607,399
Engineer,2003-6-12,655,298
Engineer,2003-6-13,611,311
Engineer,2003-6-14,582,316
Engineer,2003-6-15,645,298
Engineer,2003-6-16,639,285
Engineer,2003-6-17,643,386
Engineer,2003-6-18,572,284
Engineer,2003-6-19,622,290
Engineer,2003-6-20,621,299
Engineer,2003-6-21,581,282
Engineer,2003-6-22,650,292
Engineer,2003-6-23,617,315
Engineer,2003-6-24,630,332
Engineer,2003-6-25,645,315
Engineer,2003-6-26,642,299
Engineer,2003-6-27,614,375
Engineer,2003-6-28,557,316
Engineer,2003-6-29,656,278
Engineer,2003-6-30,609,466
Engineer,2003-7-1,835,352
Engineer,2003-7-2,822,364
Engineer,2003-7-3,835,367
Engineer,2003-7-4,753,356
Engineer,2003-7-5,724,361
Engineer,2003-7-6,769,363
Engineer,2003-7-7,786,418
Engineer,2003-7-8,723,599
Engineer,2003-7-9,806,378
Engineer,2003-7-10,833,414
Engineer,2003-7-11,749,396
Engineer,2003-7-12,817,352
Engineer,2003-7-13,840,353
Engineer,2003-7-14,770,373
Engineer,2003-7-15,816,434
Engineer,2003-7-16,786,434
Engineer,2003-7-17,827,359
Engineer,2003-7-18,819,352
Engineer,2003-7-19,729,401
Engineer,2003-7-20,816,357
Engineer,2003-7-21,750,450
Engineer,2003-7-22,830,424
Engineer,2003-7-23,702,350
Engineer,2003-7-24,792,379
Engineer,2003-7-25,805,421
Engineer,2003-7-26,741,410
Engineer,2003-7-27,821,415
Engineer,2003-7-28,798,414
Engineer,2003-7-29,788,352
Engineer,2003-7-30,837,421
Engineer,2003-7-31,802,407
Engineer,2003-8-1,781,395
Engineer,2003-8-2,707,357
Engineer,2003-8-3,834,375
Engineer,2003-8-4,776,405
Engineer,2003-8-5,821,354
Engineer,2003-8-6,700,412
Engineer,2003-8-7,794,420
Engineer,2003-8-8,788,364
Engineer,2003-8-9,812,425
Engineer,2003-8-10,809,432
Engineer,2003-8-11,822,396
Engineer,2003-8-12,830,447
Engineer,2003-8-13,792,384
Engineer,2003-8-14,749,447
Engineer,2003-8-15,798,421
Engineer,2003-8-16,826,408
Engineer,2003-8-17,786,424
Engineer,2003-8-18,823,356
Engineer,2003-8-19,788,384
Engineer,2003-8-20,798,350
Engineer,2003-8-21,648,361
Engineer,2003-8-22,821,360
Engineer,2003-8-23,828,426
Engineer,2003-8-24,818,425
Engineer,2003-8-25,777,364
Engineer,2003-8-26,807,378
Engineer,2003-8-27,809,441
Engineer,2003-8-28,771,364
Engineer,2003-8-29,764,375
Engineer,2003-8-30,819,448
Engineer,2003-8-31,840,415
Engineer,2003-9-1,641,291
Engineer,2003-9-2,570,293
Engineer,2003-9-3,653,311
Engineer,2003-9-4,649,326
Engineer,2003-9-5,658,281
Engineer,2003-9-6,636,278
Engineer,2003-9-7,613,403
Engineer,2003-9-8,598,339
Engineer,2003-9-9,619,301
Engineer,2003-9-10,649,309
Engineer,2003-9-11,597,339
Engineer,2003-9-12,649,339
Engineer,2003-9-13,636,342
Engineer,2003-9-14,648,347
Engineer,2003-9-15,657,288
Engineer,2003-9-16,621,326
Engineer,2003-9-17,654,321
Engineer,2003-9-18,639,275
Engineer,2003-9-19,652,301
Engineer,2003-9-20,646,302
Engineer,2003-9-21,554,310
Engineer,2003-9-22,612,301
Engineer,2003-9-23,647,309
Engineer,2003-9-24,653,287
Engineer,2003-9-25,570,335
Engineer,2003-9-26,643,308
Engineer,2003-9-27,637,290
Engineer,2003-9-28,658,402
Engineer,2003-9-29,637,303
Engineer,2003-9-30,652,308
Engineer,2003-10-1,586,362
Engineer,2003-10-2,646,294
Engineer,2003-10-3,621,281
Engineer,2003-10-4,617,288
Engineer,2003-10-5,650,430
Engineer,2003-10-6,636,323
Engineer,2003-10-7,657,297
Engineer,2003-10-8,581,328
Engineer,2003-10-9,653,306
Engineer,2003-10-10,568,362
Engineer,2003-10-11,645,283
Engineer,2003-10-12,653,301
Engineer,2003-10-13,657,299
Engineer,2003-10-14,617,306
Engineer,2003-10-15,584,302
Engineer,2003-10-16,645,372
Engineer,2003-10-17,614,393
Engineer,2003-10-18,586,342
Engineer,2003-10-19,658,342
Engineer,2003-10-20,637,355
Engineer,2003-10-21,575,372
Engineer,2003-10-22,610,299
Engineer,2003-10-23,650,281
Engineer,2003-10-24,640,284
Engineer,2003-10-25,582,312
Engineer,2003-10-26,551,302
Engineer,2003-10-27,657,276
Engineer,2003-10-28,638,289
Engineer,2003-10-29,649,287
Engineer,2003-10-30,658,337
Engineer,2003-10-31,583,288
Engineer,2003-11-1,640,303
Engineer,2003-11-2,640,328
Engineer,2003-11-3,615,323
Engineer,2003-11-4,600,288
Engineer,2003-11-5,623,291
Engineer,2003-11-6,633,275
Engineer,2003-11-7,597,293
Engineer,2003-11-8,595,284
Engineer,2003-11-9,603,306
Engineer,2003-11-10,655,293
Engineer,2003-11-11,625,275
Engineer,2003-11-12,657,285
Engineer,2003-11-13,645,285
Engineer,2003-11-14,636,279
Engineer,2003-11-15,652,345
Engineer,2003-11-16,652,360
Engineer,2003-11-17,653,454
Engineer,2003-11-18,610,334
Engineer,2003-11-19,658,367
Engineer,2003-11-20,601,277
Engineer,2003-11-21,644,336
Engineer,2003-11-22,622,287
Engineer,2003-11-23,585,293
Engineer,2003-11-24,630,348
Engineer,2003-11-25,634,348
Engineer,2003-11-26,619,359
Engineer,2003-11-27,630,290
Engineer,2003-11-28,570,292
Engineer,2003-11-29,651,293
Engineer,2003-11-30,607,281
Engineer,2003-12-1,648,280
Engineer,2003-12-2,651,436
Engineer,2003-12-3,602,294
Engineer,2003-12-4,630,351
Engineer,2003-12-5,562,348
Engineer,2003-12-6,647,277
Engineer,2003-12-7,630,286
Engineer,2003-12-8,648,300
Engineer,2003-12-9,540,275
Engineer,2003-12-10,585,300
Engineer,2003-12-11,619,352
Engineer,2003-12-12,613,325
Engineer,2003-12-13,507,308
Engineer,2003-12-14,629,297
Engineer,2003-12-15,649,288
Engineer,2003-12-16,642,294
Engineer,2003-12-17,568,299
Engineer,2003-12-18,614,366
Engineer,2003-12-19,586,288
Engineer,2003-12-20,594,314
Engineer,2003-12-21,536,326
Engineer,2003-12-22,613,327
Engineer,2003-12-23,610,375
Engineer,2003-12-24,627,448
Engineer,2003-12-25,613,278
Engineer,2003-12-26,630,311
Engineer,2003-12-27,656,367
Engineer,2003-12-28,638,319
Engineer,2003-12-29,630,356
Engineer,2003-12-30,635,318
Engineer,2003-12-31,585,325
Engineer,2004-1-1,608,318
Engineer,2004-1-2,619,276
Engineer,2004-1-3,535,306
Engineer,2004-1-4,548,297
Engineer,2004-1-5,630,354
Engineer,2004-1-6,619,285
Engineer,2004-1-7,643,338
Engineer,2004-1-8,554,348
Engineer,2004-1-9,429,286
Engineer,2004-1-10,602,383
Engineer,2004-1-11,602,295
Engineer,2004-1-12,446,373
Engineer,2004-1-13,612,281
Engineer,2004-1-14,498,286
Engineer,2004-1-15,590,360
Engineer,2004-1-16,592,331
Engineer,2004-1-17,624,337
Engineer,2004-1-18,647,343
Engineer,2004-1-19,527,280
Engineer,2004-1-20,580,352
Engineer,2004-1-21,646,343
Engineer,2004-1-22,593,354
Engineer,2004-1-23,581,282
Engineer,2004-1-24,594,282
Engineer,2004-1-25,608,286
Engineer,2004-1-26,575,278
Engineer,2004-1-27,525,282
Engineer,2004-1-28,599,282
Engineer,2004-1-29,527,308
Engineer,2004-1-30,595,278
Engineer,2004-1-31,546,283
Engineer,2004-2-1,652,280
Engineer,2004-2-2,457,319
Engineer,2004-2-3,619,341
Engineer,2004-2-4,611,309
Engineer,2004-2-5,575,344
Engineer,2004-2-6,639,289
Engineer,2004-2-7,647,341
Engineer,2004-2-8,556,283
Engineer,2004-2-9,561,297
Engineer,2004-2-10,619,286
Engineer,2004-2-11,570,321
Engineer,2004-2-12,646,278
Engineer,2004-2-13,582,408
Engineer,2004-2-14,594,279
Engineer,2004-2-15,595,288
Engineer,2004-2-16,524,297
Engineer,2004-2-17,635,275
Engineer,2004-2-18,558,342
Engineer,2004-2-19,560,277
Engineer,2004-2-20,598,288
Engineer,2004-2-21,655,348
Engineer,2004-2-22,550,278
Engineer,2004-2-23,627,391
Engineer,2004-2-24,640,405
Engineer,2004-2-25,537,342
Engineer,2004-2-26,612,290
Engineer,2004-2-27,476,284
Engineer,2004-2-28,606,322
Engineer,2004-2-29,595,289
Engineer,2004-3-1,877,496
Engineer,2004-3-2,927,425
Engineer,2004-3-3,731,412
Engineer,2004-3-4,904,650
Engineer,2004-3-5,941,431
Engineer,2004-3-6,852,460
Engineer,2004-3-7,828,520
Engineer,2004-3-8,840,467
Engineer,2004-3-9,864,500
Engineer,2004-3-10,783,443
Engineer,2004-3-11,864,469
Engineer,2004-3-12,791,469
Engineer,2004-3-13,907,461
Engineer,2004-3-14,722,492
Engineer,2004-3-15,811,463
Engineer,2004-3-16,900,516
Engineer,2004-3-17,872,484
Engineer,2004-3-18,833,513
Engineer,2004-3-19,848,408
Engineer,2004-3-20,936,444
Engineer,2004-3-21,925,420
Engineer,2004-3-22,798,560
Engineer,2004-3-23,897,428
Engineer,2004-3-24,856,413
Engineer,2004-3-25,920,461
Engineer,2004-3-26,892,507
Engineer,2004-3-27,816,447
Engineer,2004-3-28,788,454
Engineer,2004-3-29,632,404
Engineer,2004-3-30,941,420
Engineer,2004-3-31,891,508
Engineer,2004-4-1,597,356
Engineer,2004-4-2,623,286
Engineer,2004-4-3,631,308
Engineer,2004-4-4,623,295
Engineer,2004-4-5,512,279
Engineer,2004-4-6,579,358
Engineer,2004-4-7,640,300
Engineer,2004-4-8,563,343
Engineer,2004-4-9,591,314
Engineer,2004-4-10,626,337
Engineer,2004-4-11,625,326
Engineer,2004-4-12,595,343
Engineer,2004-4-13,600,309
Engineer,2004-4-14,556,289
Engineer,2004-4-15,582,290
Engineer,2004-4-16,582,280
Engineer,2004-4-17,630,309
Engineer,2004-4-18,567,316
Engineer,2004-4-19,594,298
Engineer,2004-4-20,546,282
Engineer,2004-4-21,622,305
Engineer,2004-4-22,540,277
Engineer,2004-4-23,612,321
Engineer,2004-4-24,539,282
Engineer,2004-4-25,633,314
Engineer,2004-4-26,587,302
Engineer,2004-4-27,547,288
Engineer,2004-4-28,580,280
Engineer,2004-4-29,613,380
Engineer,2004-4-30,640,279
Engineer,2004-5-1,916,420
Engineer,2004-5-2,870,406
Engineer,2004-5-3,815,412
Engineer,2004-5-4,874,411
Engineer,2004-5-5,763,539
Engineer,2004-5-6,882,499
Engineer,2004-5-7,902,444
Engineer,2004-5-8,855,437
Engineer,2004-5-9,847,442
Engineer,2004-5-10,779,420
Engineer,2004-5-11,764,424
Engineer,2004-5-12,830,447
Engineer,2004-5-13,819,406
Engineer,2004-5-14,880,461
Engineer,2004-5-15,861,512
Engineer,2004-5-16,882,443
Engineer,2004-5-17,887,401
Engineer,2004-5-18,802,414
Engineer,2004-5-19,808,528
Engineer,2004-5-20,892,404
Engineer,2004-5-21,900,400
Engineer,2004-5-22,920,432
Engineer,2004-5-23,858,436
Engineer,2004-5-24,904,528
Engineer,2004-5-25,885,468
Engineer,2004-5-26,796,429
Engineer,2004-5-27,889,402
Engineer,2004-5-28,796,467
Engineer,2004-5-29,880,444
Engineer,2004-5-30,875,440
Engineer,2004-5-31,910,485
Engineer,2004-6-1,612,304
Engineer,2004-6-2,618,276
Engineer,2004-6-3,576,282
Engineer,2004-6-4,566,314
Engineer,2004-6-5,573,334
Engineer,2004-6-6,603,295
Engineer,2004-6-7,642,278
Engineer,2004-6-8,619,276
Engineer,2004-6-9,614,292
Engineer,2004-6-10,589,370
Engineer,2004-6-11,536,292
Engineer,2004-6-12,565,281
Engineer,2004-6-13,510,275
Engineer,2004-6-14,616,379
Engineer,2004-6-15,585,314
Engineer,2004-6-16,618,306
Engineer,2004-6-17,529,359
Engineer,2004-6-18,562,286
Engineer,2004-6-19,608,295
Engineer,2004-6-20,580,317
Engineer,2004-6-21,599,287
Engineer,2004-6-22,639,277
Engineer,2004-6-23,535,311
Engineer,2004-6-24,597,304
Engineer,2004-6-25,530,278
Engineer,2004-6-26,491,276
Engineer,2004-6-27,549,304
Engineer,2004-6-28,538,331
Engineer,2004-6-29,651,319
Engineer,2004-6-30,621,275
Engineer,2004-7-1,704,431
Engineer,2004-7-2,779,500
Engineer,2004-7-3,786,366
Engineer,2004-7-4,670,385
Engineer,2004-7-5,823,443
Engineer,2004-7-6,675,418
Engineer,2004-7-7,602,365
Engineer,2004-7-8,597,352
Engineer,2004-7-9,754,371
Engineer,2004-7-10,812,429
Engineer,2004-7-11,675,480
Engineer,2004-7-12,803,350
Engineer,2004-7-13,713,371
Engineer,2004-7-14,774,389
Engineer,2004-7-15,791,458
Engineer,2004-7-16,674,434
Engineer,2004-7-17,681,373
Engineer,2004-7-18,797,350
Engineer,2004-7-19,743,354
Engineer,2004-7-20,746,483
Engineer,2004-7-21,690,355
Engineer,2004-7-22,697,413
Engineer,2004-7-23,826,537
Engineer,2004-7-24,777,483
Engineer,2004-7-25,719,351
Engineer,2004-7-26,763,515
Engineer,2004-7-27,784,373
Engineer,2004-7-28,781,384
