sl,date,job,experience,rating,pperhour
528,2006-08-15,1,Engineer,4,3.8,1254.0
529,2008-08-17,1,Engineer,4,4.2,1512.0
530,2006-12-05,1,Engineer,3,3.6,1188.0
531,2009-10-25,1,Engineer,2,4.0,960.0
532,2008-08-23,1,Engineer,3,1.4,126.0
533,2004-04-22,1,Engineer,4,4.4,2288.0
534,2004-10-17,1,Engineer,2,4.8,2496.0
535,2003-02-09,1,Engineer,1,2.8,784.0
536,2003-01-15,1,Engineer,4,2.4,672.0
537,2008-11-05,1,Engineer,4,3.8,1026.0
538,2005-11-06,1,Engineer,3,2.5,600.0
539,2010-08-17,1,Engineer,2,3.3,693.0
540,2004-08-02,1,Engineer,3,3.5,1365.0
541,2009-09-15,1,Engineer,4,4.1,1312.0
542,2008-08-03,1,Engineer,5,2.5,450.0
543,2000-08-30,1,Engineer,1,2.0,340.0
544,2006-08-28,1,Engineer,2,2.0,220.0
545,2006-02-25,1,Engineer,3,4.5,1980.0
546,2006-08-22,1,Engineer,2,2.2,484.0
547,2006-06-08,1,Engineer,1,2.8,616.0
548,2005-09-24,1,Engineer,4,1.4,168.0
549,2010-02-14,1,Engineer,3,2.9,406.0
550,2005-06-13,1,Engineer,4,4.0,1440.0
551,2000-01-18,1,Engineer,1,1.4,238.0
552,2003-09-04,1,Engineer,2,1.9,266.0
553,2008-08-27,1,Engineer,2,2.4,432.0
554,2010-07-16,1,Engineer,5,4.0,840.0
555,2006-11-15,1,Engineer,5,3.0,660.0
556,2006-03-22,1,Engineer,1,2.5,550.0
557,2001-12-13,1,Engineer,3,3.6,1728.0
558,2009-08-30,1,Engineer,5,4.6,1472.0
559,2002-08-21,1,Engineer,1,4.8,2880.0
560,2006-02-20,1,Engineer,2,3.1,1023.0
561,2003-06-10,1,Engineer,4,4.4,2464.0
562,2007-12-13,1,Engineer,1,1.9,190.0
563,2009-03-28,1,Engineer,4,4.0,960.0
564,2010-11-21,1,Engineer,1,2.7,378.0
565,2004-09-26,1,Engineer,1,2.1,546.0
566,2010-03-10,1,Engineer,1,3.9,819.0
567,2008-12-28,1,Engineer,2,4.1,1476.0
568,2008-04-21,1,Engineer,5,1.5,135.0
569,2008-11-18,1,Engineer,4,4.3,1548.0
570,2010-02-10,1,Engineer,4,2.7,378.0
571,2009-05-08,1,Engineer,4,2.0,160.0
572,2002-04-13,1,Engineer,2,2.7,810.0
573,2002-10-17,1,Engineer,3,3.0,900.0
574,2003-06-09,1,Engineer,2,1.5,210.0
575,2008-02-10,1,Engineer,5,1.1,99.0
576,2009-10-28,1,Engineer,3,1.4,112.0
577,2003-09-16,1,Engineer,5,2.5,700.0
578,2001-05-10,1,Engineer,1,2.7,864.0
579,2004-03-09,1,Engineer,4,3.9,1521.0
580,2006-03-30,1,Engineer,1,4.8,2112.0
581,2002-05-21,1,Engineer,4,1.1,165.0
582,2002-08-01,1,Engineer,1,3.5,1575.0
583,2000-07-03,1,Engineer,2,2.9,986.0
584,2001-06-24,1,Engineer,3,1.1,176.0
585,2009-08-14,1,Engineer,5,4.1,1312.0
586,2002-02-07,1,Engineer,1,4.4,2640.0
587,2006-06-21,1,Engineer,1,2.9,638.0
588,2008-11-27,1,Engineer,5,3.2,864.0
589,2002-11-20,1,Engineer,4,1.4,210.0
590,2005-11-29,1,Engineer,1,3.8,1368.0
591,2003-05-03,1,Engineer,1,3.5,1470.0
592,2009-01-08,1,Engineer,2,1.8,144.0
593,2010-01-02,1,Engineer,3,2.5,350.0
594,2009-01-31,1,Engineer,4,1.1,88.0
595,2005-01-21,1,Engineer,2,4.7,2256.0
596,2003-12-24,1,Engineer,5,3.6,1512.0
597,2008-07-02,1,Engineer,5,3.4,918.0
598,2000-10-19,1,Engineer,1,3.7,1887.0
599,2003-11-08,1,Engineer,2,2.6,728.0
600,2004-04-27,1,Engineer,3,1.7,221.0
601,2003-11-22,1,Engineer,3,3.4,1428.0
602,2010-02-09,1,Engineer,2,4.9,1372.0
603,2009-02-03,1,Engineer,3,4.2,1344.0
604,2009-07-17,1,Engineer,4,4.8,1536.0
605,2002-04-05,1,Engineer,2,1.5,225.0
606,2005-08-24,1,Engineer,2,1.1,132.0
607,2004-08-02,1,Engineer,4,2.7,702.0
608,2007-11-01,1,Engineer,3,2.7,540.0
609,2003-02-11,1,Engineer,2,3.7,1554.0
610,2008-06-11,1,Engineer,3,1.7,153.0
611,2008-01-12,1,Engineer,3,4.4,1584.0
612,2001-02-14,1,Engineer,2,2.2,704.0
613,2004-05-31,1,Engineer,2,3.9,1521.0
614,2010-01-14,1,Engineer,2,2.3,322.0
615,2001-08-19,1,Engineer,5,4.8,3072.0
616,2010-06-07,1,Engineer,1,1.1,77.0
617,2009-03-20,1,Engineer,3,4.5,1440.0
618,2004-02-08,1,Engineer,2,4.5,2340.0
619,2003-06-13,1,Engineer,4,4.4,2464.0
620,2006-06-09,1,Engineer,3,3.4,1122.0
621,2008-02-29,1,Engineer,1,1.5,135.0
622,2010-08-23,1,Engineer,4,1.9,133.0
623,2010-10-02,1,Engineer,2,3.7,777.0
624,2004-04-30,1,Engineer,2,2.8,728.0
625,2008-03-06,1,Engineer,2,2.0,180.0
626,2001-03-01,1,Engineer,2,4.4,2816.0
627,2001-05-02,1,Engineer,3,4.7,3008.0
628,2007-02-01,1,Engineer,5,1.6,160.0
629,2010-12-01,1,Engineer,3,4.2,1176.0
630,2005-06-13,1,Engineer,2,1.9,228.0
631,2005-02-04,1,Engineer,1,4.2,2016.0
632,2001-08-08,1,Engineer,5,4.7,3008.0
633,2009-04-02,1,Engineer,4,1.1,88.0
634,2002-08-20,1,Engineer,2,2.8,840.0
635,2001-03-08,1,Engineer,4,2.3,736.0
636,2009-07-28,1,Engineer,2,3.6,864.0
637,2000-04-01,1,Engineer,3,1.0,170.0
638,2001-05-01,1,Engineer,4,2.1,672.0
639,2005-08-15,1,Engineer,5,3.0,720.0
640,2006-12-06,1,Engineer,1,2.7,594.0
641,2005-09-21,1,Engineer,2,3.8,1368.0
642,2000-08-01,1,Engineer,2,1.1,187.0
643,2006-06-04,1,Engineer,1,3.9,1287.0
644,2003-10-28,1,Engineer,5,3.3,1386.0
645,2008-03-08,1,Engineer,2,2.4,432.0
646,2000-01-14,1,Engineer,4,4.7,3196.0
647,2003-09-14,1,Engineer,5,4.0,1680.0
648,2006-02-24,1,Engineer,1,4.9,2156.0
649,2004-06-04,1,Engineer,2,2.7,702.0
650,2005-04-24,1,Engineer,2,4.7,2256.0
651,2008-09-27,1,Engineer,5,3.7,999.0
652,2000-11-23,1,Engineer,3,2.5,850.0
653,2003-11-16,1,Engineer,4,1.5,210.0
654,2010-10-28,1,Engineer,4,3.7,777.0
655,2008-04-17,1,Engineer,3,2.7,486.0
656,2009-03-30,1,Engineer,2,4.0,960.0
657,2008-06-09,1,Engineer,5,4.4,1584.0
658,2007-11-06,1,Engineer,2,4.7,1880.0
659,2010-08-20,1,Engineer,1,2.9,406.0
660,2000-10-29,1,Engineer,3,2.2,748.0
661,2010-02-22,1,Engineer,5,1.0,70.0
662,2001-07-15,1,Engineer,4,2.0,320.0
663,2007-12-02,1,Engineer,5,2.0,200.0
664,2001-09-14,1,Engineer,1,1.6,256.0
665,2001-11-25,1,Engineer,3,3.8,1824.0
666,2009-09-23,1,Engineer,3,3.3,792.0
667,2004-11-30,1,Engineer,3,3.0,780.0
668,2002-02-06,1,Engineer,1,2.3,690.0
669,2005-10-02,1,Engineer,4,2.8,672.0
670,2000-06-10,1,Engineer,1,4.1,2788.0
671,2007-05-01,1,Engineer,1,2.6,520.0
672,2008-10-21,1,Engineer,5,4.2,1512.0
673,2002-06-16,1,Engineer,3,3.5,1575.0
674,2000-05-13,1,Engineer,2,3.9,1989.0
675,2004-02-07,1,Engineer,5,3.2,1248.0
676,2006-11-03,1,Engineer,4,2.9,638.0
677,2009-10-18,1,Engineer,2,2.4,384.0
678,2003-05-24,1,Engineer,1,3.3,1386.0
679,2003-02-16,1,Engineer,2,1.6,224.0
680,2004-03-07,1,Engineer,4,3.4,1326.0
681,2009-10-31,1,Engineer,4,2.9,464.0
682,2001-07-02,1,Engineer,3,4.1,2624.0
683,2010-10-03,1,Engineer,3,2.6,364.0
684,2002-05-18,1,Engineer,2,4.5,2700.0
685,2009-03-03,1,Engineer,5,3.9,936.0
686,2006-08-20,1,Engineer,4,2.4,528.0
687,2000-04-25,1,Engineer,5,1.9,323.0
688,2005-02-11,1,Engineer,2,2.9,696.0
689,2009-06-14,1,Engineer,2,3.9,936.0
690,2000-08-20,1,Engineer,2,1.1,187.0
691,2004-02-11,1,Engineer,5,3.3,1287.0
692,2004-02-17,1,Engineer,3,3.1,1209.0
693,2001-09-07,1,Engineer,1,4.4,2816.0
694,2010-04-15,1,Engineer,3,4.3,1204.0
695,2006-04-20,1,Engineer,1,3.7,1221.0
696,2001-03-28,1,Engineer,5,4.3,2752.0
697,2006-08-30,1,Engineer,2,2.5,550.0
698,2001-05-28,1,Engineer,5,3.7,1776.0
699,2008-09-11,1,Engineer,2,2.7,486.0
700,2006-01-03,1,Engineer,2,2.5,550.0
701,2009-05-20,1,Engineer,2,1.3,104.0
702,2008-05-11,1,Engineer,5,1.6,144.0
703,2006-09-21,1,Engineer,1,3.9,1287.0
704,2004-02-04,1,Engineer,2,1.2,156.0
705,2002-11-01,1,Engineer,4,2.9,870.0
706,2001-09-29,1,Engineer,3,2.6,832.0
707,2005-06-12,1,Engineer,2,1.5,180.0
708,2009-06-28,1,Engineer,3,3.1,744.0
709,2004-05-22,1,Engineer,2,2.7,702.0
710,2009-02-24,1,Engineer,1,2.5,400.0
711,2003-06-07,1,Engineer,5,1.2,168.0
712,2001-08-04,1,Engineer,3,2.0,320.0
713,2004-03-03,1,Engineer,5,4.1,2132.0
714,2000-10-21,1,Engineer,5,1.0,170.0
715,2004-10-27,1,Engineer,5,4.9,2548.0
716,2003-04-01,1,Engineer,2,3.7,1554.0
717,2000-01-10,1,Engineer,2,3.0,1020.0
718,2008-01-12,1,Engineer,4,2.5,450.0
719,2010-08-12,1,Engineer,2,4.7,1316.0
720,2001-02-03,1,Engineer,3,2.0,320.0
721,2008-04-05,1,Engineer,1,4.0,1080.0
722,2006-06-20,1,Engineer,1,2.8,616.0
723,2008-07-04,1,Engineer,5,1.7,153.0
724,2009-06-23,1,Engineer,3,2.3,368.0
725,2000-05-30,1,Engineer,4,2.2,748.0
726,2010-07-25,1,Engineer,1,2.6,364.0
727,2005-08-19,1,Engineer,5,2.6,624.0
728,2004-03-27,1,Engineer,2,2.2,572.0
729,2006-10-24,1,Engineer,2,3.6,1188.0
730,2002-03-22,1,Engineer,5,2.4,720.0
731,2002-06-04,1,Engineer,5,3.3,1485.0
732,2010-04-08,1,Engineer,4,4.3,1204.0
733,2010-12-28,1,Engineer,3,4.7,1316.0
734,2006-01-14,1,Engineer,1,2.0,220.0
735,2006-07-28,1,Engineer,2,3.1,1023.0
736,2010-07-20,1,Engineer,1,4.2,1176.0
737,2001-10-04,1,Engineer,2,2.2,704.0
738,2000-03-12,1,Engineer,3,2.3,782.0
739,2007-05-08,1,Engineer,5,2.1,420.0
740,2009-11-12,1,Engineer,2,4.5,1440.0
741,2004-05-22,1,Engineer,5,1.9,247.0
742,2000-09-16,1,Engineer,1,3.7,1887.0
743,2007-01-29,1,Engineer,1,4.5,1800.0
744,2000-09-28,1,Engineer,2,2.9,986.0
745,2001-10-19,1,Engineer,5,3.7,1776.0
746,2007-04-21,1,Engineer,4,2.3,460.0
747,2003-02-02,1,Engineer,3,4.7,2632.0
748,2002-12-24,1,Engineer,3,4.5,2700.0
749,2006-09-13,1,Engineer,1,4.3,1892.0
750,2007-01-10,1,Engineer,4,4.6,1840.0
751,2010-11-12,1,Engineer,2,4.1,1148.0
752,2002-03-24,1,Engineer,5,3.0,900.0
753,2006-01-24,1,Engineer,4,3.3,1089.0
754,2003-06-24,1,Engineer,3,3.4,1428.0
755,2008-11-17,1,Engineer,4,2.9,522.0
756,2004-07-15,1,Engineer,3,1.7,221.0
757,2004-08-28,1,Engineer,3,1.8,234.0
758,2005-06-25,1,Engineer,5,4.4,2112.0
759,2007-03-13,1,Engineer,5,4.2,1680.0
760,2004-01-24,1,Engineer,1,4.5,2340.0
761,2001-05-15,1,Engineer,4,4.3,2752.0
762,2001-04-16,1,Engineer,2,3.7,1776.0
763,2009-07-17,1,Engineer,4,3.8,912.0
764,2010-12-11,1,Engineer,2,2.4,336.0
765,2010-05-24,1,Engineer,1,2.7,378.0
766,2009-01-05,1,Engineer,4,2.4,384.0
767,2002-11-06,1,Engineer,4,2.0,300.0
768,2006-04-02,1,Engineer,2,2.3,506.0
769,2010-09-06,1,Engineer,2,1.6,112.0
770,2007-10-14,1,Engineer,3,1.5,150.0
771,2008-10-22,1,Engineer,5,3.6,972.0
772,2010-12-04,1,Engineer,4,3.0,420.0
773,2003-03-31,1,Engineer,3,3.0,840.0
774,2001-08-15,1,Engineer,3,4.1,2624.0
775,2007-06-02,1,Engineer,4,3.9,1170.0
776,2002-05-04,1,Engineer,3,2.5,750.0
777,2009-01-31,1,Engineer,2,2.5,400.0
778,2004-04-08,1,Engineer,3,1.7,221.0
779,2009-10-08,1,Engineer,3,1.4,112.0
780,2010-08-19,1,Engineer,1,3.8,798.0
781,2002-08-28,1,Engineer,4,4.4,2640.0
782,2009-01-16,1,Engineer,5,1.9,152.0
783,2001-08-22,1,Engineer,3,4.4,2816.0
784,2002-01-11,1,Engineer,3,4.5,2700.0
785,2005-02-26,1,Engineer,4,1.5,180.0
786,2004-09-13,1,Engineer,2,3.5,1365.0
787,2000-02-11,1,Engineer,4,4.9,3332.0
788,2000-01-25,1,Engineer,4,4.8,3264.0
789,2007-07-08,1,Engineer,4,2.9,580.0
790,2003-03-25,1,Engineer,4,3.1,1302.0
791,2007-06-27,1,Engineer,1,4.1,1640.0
792,2002-04-12,1,Engineer,5,4.3,2580.0
793,2008-03-31,1,Engineer,5,1.7,153.0
794,2007-08-06,1,Engineer,4,2.2,440.0
795,2008-09-09,1,Engineer,3,3.0,540.0
796,2002-11-16,1,Engineer,3,1.9,285.0
797,2003-03-28,1,Engineer,4,1.4,196.0
798,2009-12-08,1,Engineer,2,1.5,120.0
799,2002-05-05,1,Engineer,5,1.5,225.0
800,2005-09-13,1,Engineer,3,1.6,192.0
801,2007-06-25,1,Engineer,1,1.5,150.0
802,2009-02-12,1,Engineer,3,1.6,128.0
803,2010-05-03,1,Engineer,4,4.6,1288.0
804,2002-08-19,1,Engineer,2,1.6,240.0
805,2004-05-13,1,Engineer,1,4.1,2132.0
806,2001-03-19,1,Engineer,2,3.6,1728.0
807,2009-10-24,1,Engineer,4,4.4,1408.0
808,2005-01-03,1,Engineer,2,2.0,240.0
809,2002-08-19,1,Engineer,3,2.0,300.0
810,2009-12-24,1,Engineer,5,4.1,1312.0
811,2001-08-12,1,Engineer,3,1.8,288.0
812,2006-03-15,1,Engineer,3,3.3,1089.0
813,2002-04-10,1,Engineer,4,3.3,1485.0
814,2002-10-17,1,Engineer,1,3.4,1530.0
815,2008-03-05,1,Engineer,4,1.3,117.0
816,2009-03-09,1,Engineer,3,2.1,336.0
817,2009-02-07,1,Engineer,4,1.2,96.0
818,2001-03-07,1,Engineer,1,4.7,3008.0
819,2004-03-03,1,Engineer,4,2.1,546.0
820,2002-07-16,1,Engineer,4,3.0,900.0
821,2010-08-21,1,Engineer,3,3.5,735.0
822,2000-02-11,1,Engineer,5,1.5,255.0
823,2005-09-09,1,Engineer,4,2.7,648.0
824,2005-10-08,1,Engineer,1,4.2,2016.0
825,2002-08-10,1,Engineer,5,3.3,1485.0
826,2002-11-13,1,Engineer,5,3.6,1620.0
827,2005-08-13,1,Engineer,5,4.0,1440.0
828,2007-07-14,1,Engineer,2,1.2,120.0
829,2009-06-25,1,Engineer,1,4.6,1472.0
830,2001-01-19,1,Engineer,3,3.5,1680.0
831,2008-05-17,1,Engineer,3,3.0,540.0
832,2000-07-09,1,Engineer,5,1.7,289.0
833,2004-02-15,1,Engineer,4,3.0,780.0
834,2008-06-11,1,Engineer,4,2.6,468.0
835,2002-02-13,1,Engineer,2,3.4,1530.0
836,2007-04-16,1,Engineer,5,1.4,140.0
837,2004-07-12,1,Engineer,2,3.0,780.0
838,2005-05-02,1,Engineer,3,3.6,1296.0
839,2000-01-26,1,Engineer,3,2.4,816.0
840,2009-05-11,1,Engineer,2,4.4,1408.0
841,2002-12-13,1,Engineer,4,2.9,870.0
842,2007-05-25,1,Engineer,5,2.4,480.0
843,2001-02-25,1,Engineer,2,2.9,928.0
844,2003-04-09,1,Engineer,2,4.4,2464.0
845,2000-04-10,1,Engineer,4,2.8,952.0
846,2003-07-21,1,Engineer,5,3.6,1512.0
847,2005-02-13,1,Engineer,2,1.2,144.0
848,2002-06-02,1,Engineer,3,3.9,1755.0
849,2000-09-01,1,Engineer,4,3.2,1632.0
850,2008-05-06,1,Engineer,5,2.6,468.0
851,2000-02-11,1,Engineer,3,4.1,2788.0
852,2006-05-17,1,Engineer,1,3.4,1122.0
853,2000-10-23,1,Engineer,4,2.4,816.0
854,2002-09-18,1,Engineer,5,2.3,690.0
855,2000-01-15,1,Engineer,3,1.1,187.0
856,2007-03-13,1,Engineer,4,3.5,1050.0
857,2005-10-14,1,Engineer,4,2.1,504.0
858,2002-07-24,1,Engineer,4,4.8,2880.0
859,2005-07-30,1,Engineer,4,2.4,576.0
860,2007-02-24,1,Engineer,5,2.2,440.0
861,2001-11-23,1,Engineer,1,3.7,1776.0
862,2010-07-11,1,Engineer,2,1.5,105.0
863,2000-10-30,1,Engineer,4,2.8,952.0
864,2003-11-11,1,Engineer,1,2.0,280.0
865,2001-06-02,1,Engineer,4,4.5,2880.0
866,2010-04-26,1,Engineer,5,2.0,140.0
867,2008-03-12,1,Engineer,3,4.5,1620.0
868,2004-12-08,1,Engineer,1,1.5,195.0
869,2008-09-23,1,Engineer,1,4.2,1512.0
870,2001-10-05,1,Engineer,5,3.8,1824.0
871,2005-10-21,1,Engineer,4,4.4,2112.0
872,2007-11-14,1,Engineer,5,2.5,500.0
873,2004-04-05,1,Engineer,3,2.9,754.0
874,2002-04-03,1,Engineer,4,3.4,1530.0
875,2001-02-09,1,Engineer,2,2.0,320.0
876,2000-11-09,1,Engineer,2,2.5,850.0
877,2010-03-19,1,Engineer,4,4.6,1288.0
878,2003-04-30,1,Engineer,5,3.2,1344.0
879,2007-02-21,1,Engineer,1,3.0,600.0
880,2006-09-29,1,Engineer,2,1.5,165.0
881,2006-04-28,1,Engineer,4,1.1,121.0
882,2006-02-20,1,Engineer,4,2.2,484.0
883,2001-03-13,1,Engineer,4,1.2,192.0
884,2001-03-20,1,Engineer,1,3.3,1584.0
885,2009-07-23,1,Engineer,1,2.4,384.0
886,2003-04-04,1,Engineer,3,4.0,1680.0
887,2003-09-17,1,Engineer,5,3.7,1554.0
888,2008-01-08,1,Engineer,5,2.4,432.0
889,2000-04-24,1,Engineer,4,3.5,1785.0
890,2006-09-17,1,Engineer,3,3.6,1188.0
891,2007-04-13,1,Engineer,5,3.4,1020.0
892,2009-03-18,1,Engineer,1,3.5,840.0
893,2002-08-19,1,Engineer,2,2.9,870.0
894,2006-12-12,1,Engineer,2,4.1,1804.0
895,2010-12-10,1,Engineer,3,3.0,420.0
896,2002-05-29,1,Engineer,1,1.2,180.0
897,2000-02-08,1,Engineer,4,3.8,1938.0
898,2003-10-10,1,Engineer,1,4.1,2296.0
899,2009-12-01,1,Engineer,1,4.0,960.0
900,2010-04-10,1,Engineer,3,1.9,133.0
901,2008-02-24,1,Engineer,5,4.1,1476.0
902,2000-09-29,1,Engineer,1,2.9,986.0
903,2004-05-09,1,Engineer,5,2.9,754.0
904,2007-03-30,1,Engineer,2,1.4,140.0
905,2003-01-31,1,Engineer,5,2.6,728.0
906,2000-01-30,1,Engineer,2,1.0,170.0
907,2001-12-03,1,Engineer,2,2.0,320.0
908,2010-03-24,1,Engineer,4,3.3,693.0
909,2005-01-03,1,Engineer,5,4.6,2208.0
910,2004-03-02,1,Engineer,1,1.1,143.0
911,2009-08-09,1,Engineer,4,3.2,768.0
912,2010-08-23,1,Engineer,2,3.2,672.0
913,2000-11-28,1,Engineer,2,2.8,952.0
914,2000-07-29,1,Engineer,3,2.3,782.0
915,2005-05-24,1,Engineer,1,2.5,600.0
916,2002-12-06,1,Engineer,4,3.0,900.0
917,2009-03-04,1,Engineer,2,2.8,448.0
918,2008-02-23,1,Engineer,4,4.2,1512.0
919,2002-10-05,1,Engineer,1,1.7,255.0
920,2005-03-07,1,Engineer,4,2.3,552.0
921,2003-03-04,1,Engineer,3,2.4,672.0
922,2007-06-26,1,Engineer,2,4.0,1200.0
923,2008-09-19,1,Engineer,4,1.1,99.0
924,2005-09-15,1,Engineer,4,3.9,1404.0
925,2006-06-29,1,Engineer,4,4.5,1980.0
926,2010-08-27,1,Engineer,5,2.6,364.0
927,2007-05-04,1,Engineer,2,3.6,1080.0
928,2005-09-08,1,Engineer,5,1.8,216.0
929,2009-07-16,1,Engineer,5,4.3,1376.0
930,2000-12-06,1,Engineer,1,1.3,221.0
931,2008-07-17,1,Engineer,1,3.2,864.0
932,2010-10-01,1,Engineer,1,1.5,105.0
933,2002-11-26,1,Engineer,2,3.7,1665.0
934,2002-07-12,1,Engineer,1,2.1,630.0
935,2004-06-28,1,Engineer,4,4.2,2184.0
936,2003-01-02,1,Engineer,3,3.8,1596.0
937,2001-06-25,1,Engineer,3,4.3,2752.0
938,2007-03-12,1,Engineer,3,1.9,190.0
939,2010-07-26,1,Engineer,4,4.6,1288.0
940,2010-06-02,1,Engineer,5,1.2,84.0
941,2005-04-04,1,Engineer,4,1.0,120.0
942,2001-09-04,1,Engineer,4,1.7,272.0
943,2009-11-30,1,Engineer,2,1.6,128.0
944,2009-03-03,1,Engineer,4,4.4,1408.0
945,2003-02-25,1,Engineer,3,3.7,1554.0
946,2010-03-22,1,Engineer,5,2.6,364.0
947,2009-02-21,1,Engineer,2,2.7,432.0
948,2002-01-02,1,Engineer,3,2.5,750.0
949,2009-02-10,1,Engineer,3,2.0,160.0
950,2004-09-08,1,Engineer,2,2.3,598.0
951,2003-06-09,1,Engineer,3,2.3,644.0
952,2005-03-26,1,Engineer,1,2.3,552.0
953,2009-11-07,1,Engineer,2,2.6,416.0
954,2008-05-11,1,Engineer,4,3.2,864.0
955,2005-06-10,1,Engineer,2,2.7,648.0
956,2006-07-11,1,Engineer,5,2.5,550.0
957,2001-12-24,1,Engineer,1,4.5,2880.0
958,2001-03-12,1,Engineer,2,2.5,800.0
959,2001-02-18,1,Engineer,1,2.2,704.0
960,2009-07-24,1,Engineer,3,2.4,384.0
961,2005-08-15,1,Engineer,4,4.0,1440.0
962,2009-01-02,1,Engineer,3,4.3,1376.0
963,2007-01-14,1,Engineer,1,1.9,190.0
964,2000-10-23,1,Engineer,3,2.6,884.0
965,2009-08-13,1,Engineer,5,3.9,936.0
966,2008-03-04,1,Engineer,5,2.2,396.0
967,2002-09-29,1,Engineer,2,4.6,2760.0
968,2006-09-02,1,Engineer,2,2.1,462.0
969,2006-07-31,1,Engineer,1,2.8,616.0
970,2009-06-23,1,Engineer,2,3.2,768.0
971,2000-12-22,1,Engineer,3,2.4,816.0
972,2010-01-24,1,Engineer,5,4.4,1232.0
973,2007-11-07,1,Engineer,2,4.3,1720.0
974,2004-12-26,1,Engineer,3,2.7,702.0
975,2000-06-13,1,Engineer,3,2.7,918.0
976,2002-12-07,1,Engineer,4,3.3,1485.0
977,2010-11-19,1,Engineer,1,3.2,672.0
978,2009-09-27,1,Engineer,3,1.1,88.0
979,2009-08-28,1,Engineer,5,1.7,136.0
980,2003-06-19,1,Engineer,3,1.9,266.0
981,2006-11-19,1,Engineer,5,4.3,1892.0
982,2005-09-21,1,Engineer,2,3.2,1152.0
983,2005-11-27,1,Engineer,2,4.2,2016.0
984,2004-09-19,1,Engineer,3,1.7,221.0
985,2001-08-30,1,Engineer,3,2.5,800.0
986,2004-01-25,1,Engineer,4,3.3,1287.0
987,2009-08-27,1,Engineer,2,4.8,1536.0
988,2004-09-25,1,Engineer,1,3.4,1326.0
989,2002-11-29,1,Engineer,3,3.1,1395.0
990,2010-05-24,1,Engineer,5,1.7,119.0
991,2002-03-17,1,Engineer,4,2.2,660.0
992,2002-08-13,1,Engineer,1,4.9,2940.0
993,2009-11-06,1,Engineer,3,3.1,744.0
994,2004-05-07,1,Engineer,2,1.6,208.0
995,2007-11-17,1,Engineer,3,3.3,990.0
996,2009-03-22,1,Engineer,3,4.6,1472.0
997,2009-09-08,1,Engineer,2,4.1,1312.0
998,2001-02-22,1,Engineer,4,2.2,704.0
999,2007-08-17,2,Tester,3,4.0,600.0
1000,2004-04-17,2,Tester,3,2.4,234.0
1001,2004-11-17,2,Tester,4,1.3,42.0
1002,2003-04-02,2,Tester,2,3.9,819.0
1003,2007-06-15,2,Tester,5,1.3,33.0
1004,2005-10-16,2,Tester,5,3.5,630.0
1005,2001-05-02,2,Tester,3,3.9,936.0
1006,2004-04-17,2,Tester,4,1.7,55.0
1007,2009-12-31,2,Tester,4,4.0,480.0
1008,2000-03-04,2,Tester,5,1.5,64.0
1009,2000-02-23,2,Tester,3,3.9,994.0
1010,2000-04-22,2,Tester,4,2.2,281.0
1011,2008-12-18,2,Tester,3,4.1,922.0
1012,2008-07-21,2,Tester,3,2.6,175.0
1013,2009-12-13,2,Tester,2,2.9,174.0
1014,2004-07-18,2,Tester,3,2.0,65.0
1015,2002-11-02,2,Tester,2,1.7,64.0
1016,2001-08-28,2,Tester,4,2.0,80.0
1017,2003-04-27,2,Tester,3,3.5,735.0
1018,2002-08-22,2,Tester,5,4.5,1688.0
1019,2002-10-26,2,Tester,4,4.9,1838.0
1020,2002-07-22,2,Tester,1,4.2,1575.0
1021,2002-04-18,2,Tester,1,4.9,1838.0
1022,2006-09-11,2,Tester,5,3.3,544.0
1023,2000-10-22,2,Tester,1,3.5,892.0
1024,2003-05-09,2,Tester,3,3.2,672.0
1025,2008-07-07,2,Tester,1,2.4,162.0
1026,2006-09-02,2,Tester,4,3.8,627.0
1027,2001-03-06,2,Tester,2,1.5,60.0
1028,2005-12-03,2,Tester,3,1.9,57.0
1029,2010-05-08,2,Tester,2,4.8,840.0
1030,2004-03-31,2,Tester,1,2.7,263.0
1031,2000-10-10,2,Tester,1,1.1,47.0
1032,2010-08-01,2,Tester,3,2.5,131.0
1033,2005-07-30,2,Tester,2,3.8,684.0
1034,2007-11-30,2,Tester,5,4.7,1175.0
1035,2004-02-02,2,Tester,4,2.8,273.0
1036,2007-12-24,2,Tester,5,3.6,540.0
1037,2008-06-29,2,Tester,4,1.9,43.0
1038,2004-03-08,2,Tester,2,1.4,45.0
1039,2001-09-22,2,Tester,1,4.2,1680.0
1040,2000-03-26,2,Tester,2,4.7,1998.0
1041,2009-05-05,2,Tester,4,2.9,174.0
1042,2009-06-30,2,Tester,3,2.5,150.0
1043,2004-05-02,2,Tester,4,3.2,624.0
1044,2008-08-23,2,Tester,5,3.2,432.0
1045,2007-02-05,2,Tester,4,4.7,1175.0
1046,2002-09-09,2,Tester,2,3.6,810.0
1047,2009-09-13,2,Tester,3,4.5,900.0
1048,2006-08-28,2,Tester,3,1.3,36.0
1049,2006-05-02,2,Tester,2,3.8,627.0
1050,2000-08-28,2,Tester,5,3.4,867.0
1051,2008-12-12,2,Tester,1,3.5,472.0
1052,2003-11-12,2,Tester,4,4.7,1645.0
1053,2006-09-02,2,Tester,4,3.0,247.0
1054,2007-10-20,2,Tester,3,3.5,525.0
1055,2009-05-29,2,Tester,2,3.5,420.0
1056,2006-02-27,2,Tester,4,2.3,190.0
1057,2000-07-09,2,Tester,5,3.5,892.0
