job,date,maxsal
Engineer,2002-9-25,624
Engineer,2002-9-26,581
Engineer,2002-9-27,590
Engineer,2002-9-28,545
Engineer,2002-9-29,575
Engineer,2002-9-30,552
Engineer,2002-10-1,490
Engineer,2002-10-2,639
Engineer,2002-10-3,469
Engineer,2002-10-4,545
Engineer,2002-10-5,603
Engineer,2002-10-6,596
Engineer,2002-10-7,551
Engineer,2002-10-8,525
Engineer,2002-10-9,596
Engineer,2002-10-10,625
Engineer,2002-10-11,641
Engineer,2002-10-12,622
Engineer,2002-10-13,611
Engineer,2002-10-14,591
Engineer,2002-10-15,567
Engineer,2002-10-16,587
Engineer,2002-10-17,557
Engineer,2002-10-18,572
Engineer,2002-10-19,633
Engineer,2002-10-20,529
Engineer,2002-10-21,618
Engineer,2002-10-22,586
Engineer,2002-10-23,583
Engineer,2002-10-24,597
Engineer,2002-10-25,587
Engineer,2002-10-26,620
Engineer,2002-10-27,590
Engineer,2002-10-28,589
Engineer,2002-10-29,582
Engineer,2002-10-30,623
Engineer,2002-10-31,550
Engineer,2002-11-1,632
Engineer,2002-11-2,587
Engineer,2002-11-3,543
Engineer,2002-11-4,529
Engineer,2002-11-5,559
Engineer,2002-11-6,636
Engineer,2002-11-7,638
Engineer,2002-11-8,612
Engineer,2002-11-9,620
Engineer,2002-11-10,491
Engineer,2002-11-11,457
Engineer,2002-11-12,611
Engineer,2002-11-13,572
Engineer,2002-11-14,623
Engineer,2002-11-15,616
Engineer,2002-11-16,629
Engineer,2002-11-17,603
Engineer,2002-11-18,557
Engineer,2002-11-19,613
Engineer,2002-11-20,581
Engineer,2002-11-21,596
Engineer,2002-11-22,614
Engineer,2002-11-23,640
Engineer,2002-11-24,530
Engineer,2002-11-25,551
Engineer,2002-11-26,597
Engineer,2002-11-27,607
Engineer,2002-11-28,584
Engineer,2002-11-29,646
Engineer,2002-11-30,485
Engineer,2002-12-1,624
Engineer,2002-12-2,541
Engineer,2002-12-3,517
Engineer,2002-12-4,614
Engineer,2002-12-5,587
Engineer,2002-12-6,583
Engineer,2002-12-7,482
Engineer,2002-12-8,641
Engineer,2002-12-9,628
Engineer,2002-12-10,642
Engineer,2002-12-11,527
Engineer,2002-12-12,507
Engineer,2002-12-13,559
Engineer,2002-12-14,616
Engineer,2002-12-15,621
Engineer,2002-12-16,567
Engineer,2002-12-17,622
Engineer,2002-12-18,610
Engineer,2002-12-19,641
Engineer,2002-12-20,509
Engineer,2002-12-21,633
Engineer,2002-12-22,464
Engineer,2002-12-23,546
Engineer,2002-12-24,583
Engineer,2002-12-25,587
Engineer,2002-12-26,638
Engineer,2002-12-27,577
Engineer,2002-12-28,598
Engineer,2002-12-29,488
Engineer,2002-12-30,528
Engineer,2002-12-31,603
Engineer,2003-1-1,578
Engineer,2003-1-2,639
Engineer,2003-1-3,627
Engineer,2003-1-4,652
Engineer,2003-1-5,653
Engineer,2003-1-6,480
Engineer,2003-1-7,614
Engineer,2003-1-8,650
Engineer,2003-1-9,628
Engineer,2003-1-10,645
Engineer,2003-1-11,594
Engineer,2003-1-12,610
Engineer,2003-1-13,592
Engineer,2003-1-14,602
Engineer,2003-1-15,611
Engineer,2003-1-16,629
Engineer,2003-1-17,635
Engineer,2003-1-18,631
Engineer,2003-1-19,634
Engineer,2003-1-20,660
Engineer,2003-1-21,625
Engineer,2003-1-22,618
Engineer,2003-1-23,644
Engineer,2003-1-24,623
Engineer,2003-1-25,652
Engineer,2003-1-26,616
Engineer,2003-1-27,653
Engineer,2003-1-28,553
Engineer,2003-1-29,561
Engineer,2003-1-30,601
Engineer,2003-1-31,621
Engineer,2003-2-1,651
Engineer,2003-2-2,657
Engineer,2003-2-3,601
Engineer,2003-2-4,653
Engineer,2003-2-5,645
Engineer,2003-2-6,632
Engineer,2003-2-7,639
Engineer,2003-2-8,545
Engineer,2003-2-9,619
Engineer,2003-2-10,636
Engineer,2003-2-11,644
Engineer,2003-2-12,608
Engineer,2003-2-13,583
Engineer,2003-2-14,516
Engineer,2003-2-15,639
Engineer,2003-2-16,617
Engineer,2003-2-17,644
Engineer,2003-2-18,616
Engineer,2003-2-19,595
Engineer,2003-2-20,658
Engineer,2003-2-21,622
Engineer,2003-2-22,644
Engineer,2003-2-23,549
Engineer,2003-2-24,558
Engineer,2003-2-25,632
Engineer,2003-2-26,651
Engineer,2003-2-27,534
Engineer,2003-2-28,607
Engineer,2003-3-1,929
Engineer,2003-3-2,941
Engineer,2003-3-3,890
Engineer,2003-3-4,957
Engineer,2003-3-5,948
Engineer,2003-3-6,884
Engineer,2003-3-7,863
Engineer,2003-3-8,945
Engineer,2003-3-9,954
Engineer,2003-3-10,928
Engineer,2003-3-11,848
Engineer,2003-3-12,943
Engineer,2003-3-13,897
Engineer,2003-3-14,882
Engineer,2003-3-15,867
Engineer,2003-3-16,950
Engineer,2003-3-17,956
Engineer,2003-3-18,926
Engineer,2003-3-19,948
Engineer,2003-3-20,872
Engineer,2003-3-21,874
Engineer,2003-3-22,939
Engineer,2003-3-23,954
Engineer,2003-3-24,907
Engineer,2003-3-25,948
Engineer,2003-3-26,930
Engineer,2003-3-27,921
Engineer,2003-3-28,838
Engineer,2003-3-29,951
Engineer,2003-3-30,955
Engineer,2003-3-31,851
Engineer,2003-4-1,652
Engineer,2003-4-2,613
Engineer,2003-4-3,646
Engineer,2003-4-4,634
Engineer,2003-4-5,599
Engineer,2003-4-6,627
Engineer,2003-4-7,632
Engineer,2003-4-8,657
Engineer,2003-4-9,657
Engineer,2003-4-10,624
Engineer,2003-4-11,618
Engineer,2003-4-12,651
Engineer,2003-4-13,635
Engineer,2003-4-14,597
Engineer,2003-4-15,622
Engineer,2003-4-16,595
Engineer,2003-4-17,596
Engineer,2003-4-18,637
Engineer,2003-4-19,591
Engineer,2003-4-20,588
Engineer,2003-4-21,647
Engineer,2003-4-22,642
Engineer,2003-4-23,630
Engineer,2003-4-24,639
Engineer,2003-4-25,642
Engineer,2003-4-26,596
Engineer,2003-4-27,641
Engineer,2003-4-28,623
Engineer,2003-4-29,610
Engineer,2003-4-30,657
Engineer,2003-5-1,915
Engineer,2003-5-2,912
Engineer,2003-5-3,932
Engineer,2003-5-4,832
Engineer,2003-5-5,798
Engineer,2003-5-6,911
Engineer,2003-5-7,954
Engineer,2003-5-8,916
Engineer,2003-5-9,880
Engineer,2003-5-10,864
Engineer,2003-5-11,902
Engineer,2003-5-12,958
Engineer,2003-5-13,952
Engineer,2003-5-14,921
Engineer,2003-5-15,936
Engineer,2003-5-16,887
Engineer,2003-5-17,952
Engineer,2003-5-18,903
Engineer,2003-5-19,944
Engineer,2003-5-20,948
Engineer,2003-5-21,805
Engineer,2003-5-22,921
Engineer,2003-5-23,953
Engineer,2003-5-24,950
Engineer,2003-5-25,948
Engineer,2003-5-26,920
Engineer,2003-5-27,952
Engineer,2003-5-28,940
Engineer,2003-5-29,956
Engineer,2003-5-30,888
Engineer,2003-5-31,875
Engineer,2003-6-1,644
Engineer,2003-6-2,631
Engineer,2003-6-3,627
Engineer,2003-6-4,606
Engineer,2003-6-5,655
Engineer,2003-6-6,646
Engineer,2003-6-7,650
Engineer,2003-6-8,657
Engineer,2003-6-9,628
Engineer,2003-6-10,647
Engineer,2003-6-11,607
Engineer,2003-6-12,655
Engineer,2003-6-13,611
Engineer,2003-6-14,582
Engineer,2003-6-15,645
Engineer,2003-6-16,639
Engineer,2003-6-17,643
Engineer,2003-6-18,572
Engineer,2003-6-19,622
Engineer,2003-6-20,621
Engineer,2003-6-21,581
Engineer,2003-6-22,650
Engineer,2003-6-23,617
Engineer,2003-6-24,630
Engineer,2003-6-25,645
Engineer,2003-6-26,642
Engineer,2003-6-27,614
Engineer,2003-6-28,557
Engineer,2003-6-29,656
Engineer,2003-6-30,609
Engineer,2003-7-1,835
Engineer,2003-7-2,822
Engineer,2003-7-3,835
Engineer,2003-7-4,753
Engineer,2003-7-5,724
Engineer,2003-7-6,769
Engineer,2003-7-7,786
Engineer,2003-7-8,723
Engineer,2003-7-9,806
Engineer,2003-7-10,833
Engineer,2003-7-11,749
Engineer,2003-7-12,817
Engineer,2003-7-13,840
Engineer,2003-7-14,770
Engineer,2003-7-15,816
Engineer,2003-7-16,786
Engineer,2003-7-17,827
Engineer,2003-7-18,819
Engineer,2003-7-19,729
Engineer,2003-7-20,816
Engineer,2003-7-21,750
Engineer,2003-7-22,830
Engineer,2003-7-23,702
Engineer,2003-7-24,792
Engineer,2003-7-25,805
Engineer,2003-7-26,741
Engineer,2003-7-27,821
Engineer,2003-7-28,798
Engineer,2003-7-29,788
Engineer,2003-7-30,837
Engineer,2003-7-31,802
Engineer,2003-8-1,781
Engineer,2003-8-2,707
Engineer,2003-8-3,834
Engineer,2003-8-4,776
Engineer,2003-8-5,821
Engineer,2003-8-6,700
Engineer,2003-8-7,794
Engineer,2003-8-8,788
Engineer,2003-8-9,812
Engineer,2003-8-10,809
Engineer,2003-8-11,822
Engineer,2003-8-12,830
Engineer,2003-8-13,792
Engineer,2003-8-14,749
Engineer,2003-8-15,798
Engineer,2003-8-16,826
Engineer,2003-8-17,786
Engineer,2003-8-18,823
Engineer,2003-8-19,788
Engineer,2003-8-20,798
Engineer,2003-8-21,648
Engineer,2003-8-22,821
Engineer,2003-8-23,828
Engineer,2003-8-24,818
Engineer,2003-8-25,777
Engineer,2003-8-26,807
Engineer,2003-8-27,809
Engineer,2003-8-28,771
Engineer,2003-8-29,764
Engineer,2003-8-30,819
Engineer,2003-8-31,840
Engineer,2003-9-1,641
Engineer,2003-9-2,570
Engineer,2003-9-3,653
Engineer,2003-9-4,649
Engineer,2003-9-5,658
Engineer,2003-9-6,636
Engineer,2003-9-7,613
Engineer,2003-9-8,598
Engineer,2003-9-9,619
Engineer,2003-9-10,649
Engineer,2003-9-11,597
Engineer,2003-9-12,649
Engineer,2003-9-13,636
Engineer,2003-9-14,648
Engineer,2003-9-15,657
Engineer,2003-9-16,621
Engineer,2003-9-17,654
Engineer,2003-9-18,639
Engineer,2003-9-19,652
Engineer,2003-9-20,646
Engineer,2003-9-21,554
Engineer,2003-9-22,612
Engineer,2003-9-23,647
Engineer,2003-9-24,653
Engineer,2003-9-25,570
Engineer,2003-9-26,643
Engineer,2003-9-27,637
Engineer,2003-9-28,658
Engineer,2003-9-29,637
Engineer,2003-9-30,652
Engineer,2003-10-1,586
Engineer,2003-10-2,646
Engineer,2003-10-3,621
Engineer,2003-10-4,617
Engineer,2003-10-5,650
Engineer,2003-10-6,636
Engineer,2003-10-7,657
Engineer,2003-10-8,581
Engineer,2003-10-9,653
Engineer,2003-10-10,568
Engineer,2003-10-11,645
Engineer,2003-10-12,653
Engineer,2003-10-13,657
Engineer,2003-10-14,617
Engineer,2003-10-15,584
Engineer,2003-10-16,645
Engineer,2003-10-17,614
Engineer,2003-10-18,586
Engineer,2003-10-19,658
Engineer,2003-10-20,637
Engineer,2003-10-21,575
Engineer,2003-10-22,610
Engineer,2003-10-23,650
Engineer,2003-10-24,640
Engineer,2003-10-25,582
Engineer,2003-10-26,551
Engineer,2003-10-27,657
Engineer,2003-10-28,638
Engineer,2003-10-29,649
Engineer,2003-10-30,658
Engineer,2003-10-31,583
Engineer,2003-11-1,640
Engineer,2003-11-2,640
Engineer,2003-11-3,615
Engineer,2003-11-4,600
Engineer,2003-11-5,623
Engineer,2003-11-6,633
Engineer,2003-11-7,597
Engineer,2003-11-8,595
Engineer,2003-11-9,603
Engineer,2003-11-10,655
Engineer,2003-11-11,625
Engineer,2003-11-12,657
Engineer,2003-11-13,645
Engineer,2003-11-14,636
Engineer,2003-11-15,652
Engineer,2003-11-16,652
Engineer,2003-11-17,653
Engineer,2003-11-18,610
Engineer,2003-11-19,658
Engineer,2003-11-20,601
Engineer,2003-11-21,644
Engineer,2003-11-22,622
Engineer,2003-11-23,585
Engineer,2003-11-24,630
Engineer,2003-11-25,634
Engineer,2003-11-26,619
Engineer,2003-11-27,630
Engineer,2003-11-28,570
Engineer,2003-11-29,651
Engineer,2003-11-30,607
Engineer,2003-12-1,648
Engineer,2003-12-2,651
Engineer,2003-12-3,602
Engineer,2003-12-4,630
Engineer,2003-12-5,562
Engineer,2003-12-6,647
Engineer,2003-12-7,630
Engineer,2003-12-8,648
Engineer,2003-12-9,540
Engineer,2003-12-10,585
Engineer,2003-12-11,619
Engineer,2003-12-12,613
Engineer,2003-12-13,507
Engineer,2003-12-14,629
Engineer,2003-12-15,649
Engineer,2003-12-16,642
Engineer,2003-12-17,568
Engineer,2003-12-18,614
Engineer,2003-12-19,586
Engineer,2003-12-20,594
Engineer,2003-12-21,536
Engineer,2003-12-22,613
Engineer,2003-12-23,610
Engineer,2003-12-24,627
Engineer,2003-12-25,613
Engineer,2003-12-26,630
Engineer,2003-12-27,656
Engineer,2003-12-28,638
Engineer,2003-12-29,630
Engineer,2003-12-30,635
Engineer,2003-12-31,585
Engineer,2004-1-1,608
Engineer,2004-1-2,619
Engineer,2004-1-3,535
Engineer,2004-1-4,548
Engineer,2004-1-5,630
Engineer,2004-1-6,619
Engineer,2004-1-7,643
Engineer,2004-1-8,554
Engineer,2004-1-9,429
Engineer,2004-1-10,602
Engineer,2004-1-11,602
Engineer,2004-1-12,446
Engineer,2004-1-13,612
Engineer,2004-1-14,498
Engineer,2004-1-15,590
Engineer,2004-1-16,592
Engineer,2004-1-17,624
Engineer,2004-1-18,647
Engineer,2004-1-19,527
Engineer,2004-1-20,580
Engineer,2004-1-21,646
Engineer,2004-1-22,593
Engineer,2004-1-23,581
Engineer,2004-1-24,594
Engineer,2004-1-25,608
Engineer,2004-1-26,575
Engineer,2004-1-27,525
Engineer,2004-1-28,599
Engineer,2004-1-29,527
Engineer,2004-1-30,595
Engineer,2004-1-31,546
Engineer,2004-2-1,652
Engineer,2004-2-2,457
Engineer,2004-2-3,619
Engineer,2004-2-4,611
Engineer,2004-2-5,575
Engineer,2004-2-6,639
Engineer,2004-2-7,647
Engineer,2004-2-8,556
Engineer,2004-2-9,561
Engineer,2004-2-10,619
Engineer,2004-2-11,570
Engineer,2004-2-12,646
Engineer,2004-2-13,582
Engineer,2004-2-14,594
Engineer,2004-2-15,595
Engineer,2004-2-16,524
Engineer,2004-2-17,635
Engineer,2004-2-18,558
Engineer,2004-2-19,560
Engineer,2004-2-20,598
Engineer,2004-2-21,655
Engineer,2004-2-22,550
Engineer,2004-2-23,627
Engineer,2004-2-24,640
Engineer,2004-2-25,537
Engineer,2004-2-26,612
Engineer,2004-2-27,476
Engineer,2004-2-28,606
Engineer,2004-2-29,595
Engineer,2004-3-1,877
Engineer,2004-3-2,927
Engineer,2004-3-3,731
Engineer,2004-3-4,904
Engineer,2004-3-5,941
Engineer,2004-3-6,852
Engineer,2004-3-7,828
Engineer,2004-3-8,840
Engineer,2004-3-9,864
Engineer,2004-3-10,783
Engineer,2004-3-11,864
Engineer,2004-3-12,791
Engineer,2004-3-13,907
Engineer,2004-3-14,722
Engineer,2004-3-15,811
Engineer,2004-3-16,900
Engineer,2004-3-17,872
Engineer,2004-3-18,833
Engineer,2004-3-19,848
Engineer,2004-3-20,936
Engineer,2004-3-21,925
Engineer,2004-3-22,798
Engineer,2004-3-23,897
Engineer,2004-3-24,856
Engineer,2004-3-25,920
Engineer,2004-3-26,892
Engineer,2004-3-27,816
Engineer,2004-3-28,788
Engineer,2004-3-29,632
Engineer,2004-3-30,941
Engineer,2004-3-31,891
Engineer,2004-4-1,597
Engineer,2004-4-2,623
Engineer,2004-4-3,631
Engineer,2004-4-4,623
Engineer,2004-4-5,512
Engineer,2004-4-6,579
Engineer,2004-4-7,640
Engineer,2004-4-8,563
Engineer,2004-4-9,591
Engineer,2004-4-10,626
Engineer,2004-4-11,625
Engineer,2004-4-12,595
Engineer,2004-4-13,600
Engineer,2004-4-14,556
Engineer,2004-4-15,582
Engineer,2004-4-16,582
Engineer,2004-4-17,630
Engineer,2004-4-18,567
Engineer,2004-4-19,594
Engineer,2004-4-20,546
Engineer,2004-4-21,622
Engineer,2004-4-22,540
Engineer,2004-4-23,612
Engineer,2004-4-24,539
Engineer,2004-4-25,633
Engineer,2004-4-26,587
Engineer,2004-4-27,547
Engineer,2004-4-28,580
Engineer,2004-4-29,613
Engineer,2004-4-30,640
Engineer,2004-5-1,916
Engineer,2004-5-2,870
Engineer,2004-5-3,815
Engineer,2004-5-4,874
Engineer,2004-5-5,763
Engineer,2004-5-6,882
Engineer,2004-5-7,902
Engineer,2004-5-8,855
Engineer,2004-5-9,847
Engineer,2004-5-10,779
Engineer,2004-5-11,764
Engineer,2004-5-12,830
Engineer,2004-5-13,819
Engineer,2004-5-14,880
Engineer,2004-5-15,861
Engineer,2004-5-16,882
Engineer,2004-5-17,887
Engineer,2004-5-18,802
Engineer,2004-5-19,808
Engineer,2004-5-20,892
Engineer,2004-5-21,900
Engineer,2004-5-22,920
Engineer,2004-5-23,858
Engineer,2004-5-24,904
Engineer,2004-5-25,885
Engineer,2004-5-26,796
Engineer,2004-5-27,889
Engineer,2004-5-28,796
Engineer,2004-5-29,880
Engineer,2004-5-30,875
Engineer,2004-5-31,910
Engineer,2004-6-1,612
Engineer,2004-6-2,618
Engineer,2004-6-3,576
Engineer,2004-6-4,566
Engineer,2004-6-5,573
Engineer,2004-6-6,603
Engineer,2004-6-7,642
Engineer,2004-6-8,619
Engineer,2004-6-9,614
Engineer,2004-6-10,589
Engineer,2004-6-11,536
Engineer,2004-6-12,565
Engineer,2004-6-13,510
Engineer,2004-6-14,616
Engineer,2004-6-15,585
Engineer,2004-6-16,618
Engineer,2004-6-17,529
Engineer,2004-6-18,562
Engineer,2004-6-19,608
Engineer,2004-6-20,580
Engineer,2004-6-21,599
Engineer,2004-6-22,639
Engineer,2004-6-23,535
Engineer,2004-6-24,597
Engineer,2004-6-25,530
Engineer,2004-6-26,491
Engineer,2004-6-27,549
Engineer,2004-6-28,538
Engineer,2004-6-29,651
Engineer,2004-6-30,621
Engineer,2004-7-1,704
Engineer,2004-7-2,779
Engineer,2004-7-3,786
Engineer,2004-7-4,670
Engineer,2004-7-5,823
Engineer,2004-7-6,675
Engineer,2004-7-7,602
Engineer,2004-7-8,597
Engineer,2004-7-9,754
Engineer,2004-7-10,812
Engineer,2004-7-11,675
Engineer,2004-7-12,803
Engineer,2004-7-13,713
Engineer,2004-7-14,774
Engineer,2004-7-15,791
Engineer,2004-7-16,674
Engineer,2004-7-17,681
Engineer,2004-7-18,797
Engineer,2004-7-19,743
Engineer,2004-7-20,746
Engineer,2004-7-21,690
Engineer,2004-7-22,697
Engineer,2004-7-23,826
Engineer,2004-7-24,777
Engineer,2004-7-25,719
Engineer,2004-7-26,763
Engineer,2004-7-27,784
Engineer,2004-7-28,781
Engineer,2004-7-29,540
Engineer,2004-7-30,589
Engineer,2004-7-31,786
Engineer,2004-8-1,646
Engineer,2004-8-2,798
Engineer,2004-8-3,754
Engineer,2004-8-4,814
Engineer,2004-8-5,658
Engineer,2004-8-6,719
Engineer,2004-8-7,702
Engineer,2004-8-8,755
Engineer,2004-8-9,717
Engineer,2004-8-10,807
Engineer,2004-8-11,763
Engineer,2004-8-12,776
Engineer,2004-8-13,764
Engineer,2004-8-14,701
Engineer,2004-8-15,675
Engineer,2004-8-16,829
Engineer,2004-8-17,604
Engineer,2004-8-18,823
Engineer,2004-8-19,725
Engineer,2004-8-20,627
Engineer,2004-8-21,747
Engineer,2004-8-22,536
Engineer,2004-8-23,779
Engineer,2004-8-24,720
Engineer,2004-8-25,801
Engineer,2004-8-26,639
Engineer,2004-8-27,714
Engineer,2004-8-28,609
Engineer,2004-8-29,744
Engineer,2004-8-30,726
Engineer,2004-8-31,779
Engineer,2004-9-1,572
Engineer,2004-9-2,597
Engineer,2004-9-3,598
Engineer,2004-9-4,629
Engineer,2004-9-5,616
Engineer,2004-9-6,444
Engineer,2004-9-7,636
Engineer,2004-9-8,643
Engineer,2004-9-9,581
Engineer,2004-9-10,538
Engineer,2004-9-11,645
Engineer,2004-9-12,646
Engineer,2004-9-13,504
Engineer,2004-9-14,618
Engineer,2004-9-15,627
Engineer,2004-9-16,432
Engineer,2004-9-17,629
Engineer,2004-9-18,433
Engineer,2004-9-19,611
Engineer,2004-9-20,631
Engineer,2004-9-21,536
Engineer,2004-9-22,589
Engineer,2004-9-23,644
Engineer,2004-9-24,579
Engineer,2004-9-25,519
Engineer,2004-9-26,651
Engineer,2004-9-27,499
Engineer,2004-9-28,625
Engineer,2004-9-29,544
Engineer,2004-9-30,607
Engineer,2004-10-1,526
Engineer,2004-10-2,537
Engineer,2004-10-3,540
Engineer,2004-10-4,480
Engineer,2004-10-5,622
Engineer,2004-10-6,638
Engineer,2004-10-7,608
Engineer,2004-10-8,512
Engineer,2004-10-9,584
Engineer,2004-10-10,602
Engineer,2004-10-11,529
Engineer,2004-10-12,623
Engineer,2004-10-13,479
Engineer,2004-10-14,630
Engineer,2004-10-15,598
Engineer,2004-10-16,635
Engineer,2004-10-17,510
Engineer,2004-10-18,617
Engineer,2004-10-19,503
Engineer,2004-10-20,569
Engineer,2004-10-21,600
Engineer,2004-10-22,614
Engineer,2004-10-23,635
Engineer,2004-10-24,577
Engineer,2004-10-25,575
Engineer,2004-10-26,650
Engineer,2004-10-27,554
Engineer,2004-10-28,646
Engineer,2004-10-29,469
Engineer,2004-10-30,529
Engineer,2004-10-31,552
Engineer,2004-11-1,618
Engineer,2004-11-2,566
Engineer,2004-11-3,479
Engineer,2004-11-4,551
Engineer,2004-11-5,618
Engineer,2004-11-6,636
Engineer,2004-11-7,581
Engineer,2004-11-8,591
Engineer,2004-11-9,541
Engineer,2004-11-10,611
Engineer,2004-11-11,634
Engineer,2004-11-12,576
Engineer,2004-11-13,569
Engineer,2004-11-14,630
Engineer,2004-11-15,567
Engineer,2004-11-16,574
Engineer,2004-11-17,581
Engineer,2004-11-18,616
Engineer,2004-11-19,502
Engineer,2004-11-20,556
Engineer,2004-11-21,583
Engineer,2004-11-22,631
Engineer,2004-11-23,647
Engineer,2004-11-24,569
Engineer,2004-11-25,607
Engineer,2004-11-26,607
Engineer,2004-11-27,525
Engineer,2004-11-28,614
Engineer,2004-11-29,611
Engineer,2004-11-30,528
Engineer,2004-12-1,605
Engineer,2004-12-2,462
Engineer,2004-12-3,614
Engineer,2004-12-4,620
Engineer,2004-12-5,550
Engineer,2004-12-6,609
Engineer,2004-12-7,629
Engineer,2004-12-8,632
Engineer,2004-12-9,585
Engineer,2004-12-10,581
Engineer,2004-12-11,617
Engineer,2004-12-12,551
Engineer,2004-12-13,553
Engineer,2004-12-14,646
Engineer,2004-12-15,519
Engineer,2004-12-16,573
Engineer,2004-12-17,601
Engineer,2004-12-18,564
Engineer,2004-12-19,594
Engineer,2004-12-20,551
Engineer,2004-12-21,502
Engineer,2004-12-22,542
Engineer,2004-12-23,607
Engineer,2004-12-24,581
Engineer,2004-12-25,578
Engineer,2004-12-26,559
Engineer,2004-12-27,563
Engineer,2004-12-28,615
Engineer,2004-12-29,640
Engineer,2004-12-30,597
Engineer,2004-12-31,639
Engineer,2005-1-1,657
Engineer,2005-1-2,565
Engineer,2005-1-3,650
Engineer,2005-1-4,591
Engineer,2005-1-5,646
Engineer,2005-1-6,557
Engineer,2005-1-7,620
Engineer,2005-1-8,652
Engineer,2005-1-9,651
Engineer,2005-1-10,656
Engineer,2005-1-11,657
Engineer,2005-1-12,642
Engineer,2005-1-13,520
Engineer,2005-1-14,649
Engineer,2005-1-15,655
Engineer,2005-1-16,633
Engineer,2005-1-17,608
Engineer,2005-1-18,623
Engineer,2005-1-19,633
Engineer,2005-1-20,583
Engineer,2005-1-21,656
Engineer,2005-1-22,628
Engineer,2005-1-23,642
Engineer,2005-1-24,658
Engineer,2005-1-25,658
Engineer,2005-1-26,641
Engineer,2005-1-27,641
Engineer,2005-1-28,624
Engineer,2005-1-29,646
Engineer,2005-1-30,641
Engineer,2005-1-31,639
Engineer,2005-2-1,621
Engineer,2005-2-2,655
Engineer,2005-2-3,600
Engineer,2005-2-4,635
Engineer,2005-2-5,625
Engineer,2005-2-6,655
Engineer,2005-2-7,616
Engineer,2005-2-8,647
Engineer,2005-2-9,600
Engineer,2005-2-10,621
Engineer,2005-2-11,651
Engineer,2005-2-12,631
Engineer,2005-2-13,621
Engineer,2005-2-14,649
Engineer,2005-2-15,627
Engineer,2005-2-16,658
Engineer,2005-2-17,655
Engineer,2005-2-18,633
Engineer,2005-2-19,656
Engineer,2005-2-20,638
Engineer,2005-2-21,653
Engineer,2005-2-22,633
Engineer,2005-2-23,652
Engineer,2005-2-24,658
Engineer,2005-2-25,590
Engineer,2005-2-26,542
Engineer,2005-2-27,622
Engineer,2005-2-28,622
Engineer,2005-3-1,896
Engineer,2005-3-2,874
Engineer,2005-3-3,884
Engineer,2005-3-4,884
Engineer,2005-3-5,866
Engineer,2005-3-6,900
Engineer,2005-3-7,812
Engineer,2005-3-8,901
Engineer,2005-3-9,942
Engineer,2005-3-10,939
Engineer,2005-3-11,948
Engineer,2005-3-12,841
Engineer,2005-3-13,877
Engineer,2005-3-14,941
Engineer,2005-3-15,844
Engineer,2005-3-16,887
Engineer,2005-3-17,916
Engineer,2005-3-18,929
Engineer,2005-3-19,829
Engineer,2005-3-20,842
Engineer,2005-3-21,832
Engineer,2005-3-22,956
Engineer,2005-3-23,940
Engineer,2005-3-24,908
Engineer,2005-3-25,916
Engineer,2005-3-26,928
Engineer,2005-3-27,898
Engineer,2005-3-28,960
Engineer,2005-3-29,897
Engineer,2005-3-30,920
Engineer,2005-3-31,952
Engineer,2005-4-1,530
Engineer,2005-4-2,636
Engineer,2005-4-3,642
Engineer,2005-4-4,657
Engineer,2005-4-5,597
Engineer,2005-4-6,611
Engineer,2005-4-7,634
Engineer,2005-4-8,650
Engineer,2005-4-9,649
Engineer,2005-4-10,610
Engineer,2005-4-11,614
Engineer,2005-4-12,508
Engineer,2005-4-13,538
Engineer,2005-4-14,604
Engineer,2005-4-15,658
Engineer,2005-4-16,657
Engineer,2005-4-17,650
Engineer,2005-4-18,573
Engineer,2005-4-19,570
Engineer,2005-4-20,627
Engineer,2005-4-21,591
Engineer,2005-4-22,629
Engineer,2005-4-23,614
Engineer,2005-4-24,660
Engineer,2005-4-25,626
Engineer,2005-4-26,617
Engineer,2005-4-27,611
Engineer,2005-4-28,600
Engineer,2005-4-29,631
Engineer,2005-4-30,628
Engineer,2005-5-1,944
Engineer,2005-5-2,928
Engineer,2005-5-3,947
Engineer,2005-5-4,945
Engineer,2005-5-5,885
Engineer,2005-5-6,858
Engineer,2005-5-7,959
Engineer,2005-5-8,932
Engineer,2005-5-9,892
Engineer,2005-5-10,954
Engineer,2005-5-11,951
Engineer,2005-5-12,926
Engineer,2005-5-13,918
Engineer,2005-5-14,863
Engineer,2005-5-15,941
